2018.07.23,2018,7,23,1,1,,,32,9310,14,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409
2018.07.23,2018,7,23,2,2,,,36,7080,18,/en/players/roger-federer/f324/overview,roger-federer,f324
2018.07.23,2018,7,23,3,3,,,21,5665,22,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355
2018.07.23,2018,7,23,4,4,,,29,5395,19,/en/players/juan-martin-del-potro/d683/overview,juan-martin-del-potro,d683
2018.07.23,2018,7,23,5,5,,,32,4655,21,/en/players/kevin-anderson/a678/overview,kevin-anderson,a678
2018.07.23,2018,7,23,6,6,,,27,4610,22,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875
2018.07.23,2018,7,23,7,7,,,29,3905,18,/en/players/marin-cilic/c977/overview,marin-cilic,c977
2018.07.23,2018,7,23,8,8,1,up,24,3665,25,/en/players/dominic-thiem/tb69/overview,dominic-thiem,tb69
2018.07.23,2018,7,23,9,9,1,down,33,3490,22,/en/players/john-isner/i186/overview,john-isner,i186
2018.07.23,2018,7,23,10,10,,,31,3355,16,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643
2018.07.23,2018,7,23,11,11,,,27,3120,24,/en/players/david-goffin/gb88/overview,david-goffin,gb88
2018.07.23,2018,7,23,12,12,,,25,2470,26,/en/players/diego-schwartzman/sm37/overview,diego-schwartzman,sm37
2018.07.23,2018,7,23,13,13,,,27,2200,24,/en/players/pablo-carreno-busta/cd85/overview,pablo-carreno-busta,cd85
2018.07.23,2018,7,23,14,14,1,up,31,2190,24,/en/players/fabio-fognini/f510/overview,fabio-fognini,f510
2018.07.23,2018,7,23,15,15,1,down,25,2075,24,/en/players/jack-sock/sm25/overview,jack-sock,sm25
2018.07.23,2018,7,23,16,16,,,23,1995,24,/en/players/kyle-edmund/e831/overview,kyle-edmund,e831
2018.07.23,2018,7,23,17,17,,,30,1940,25,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06
2018.07.23,2018,7,23,18,18,,,23,1935,19,/en/players/nick-kyrgios/ke17/overview,nick-kyrgios,ke17
2018.07.23,2018,7,23,19,19,,,24,1835,24,/en/players/lucas-pouille/pf39/overview,lucas-pouille,pf39
2018.07.23,2018,7,23,20,20,,,28,1800,21,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552
2018.07.23,2018,7,23,21,21,,,21,1745,21,/en/players/borna-coric/cg80/overview,borna-coric,cg80
2018.07.23,2018,7,23,22,22,5,up,25,1740,29,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01
2018.07.23,2018,7,23,23,23,1,down,22,1685,22,/en/players/hyeon-chung/ch27/overview,hyeon-chung,ch27
2018.07.23,2018,7,23,24,24,1,down,26,1665,30,/en/players/damir-dzumhur/d923/overview,damir-dzumhur,d923
2018.07.23,2018,7,23,25,25,1,down,34,1655,21,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435
2018.07.23,2018,7,23,26,26,,,30,1580,28,/en/players/adrian-mannarino/me82/overview,adrian-mannarino,me82
2018.07.23,2018,7,23,27,27,2,down,19,1563,23,/en/players/denis-shapovalov/su55/overview,denis-shapovalov,su55
2018.07.23,2018,7,23,28,28,1,up,32,1525,26,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628
2018.07.23,2018,7,23,29,29,1,down,30,1500,22,/en/players/sam-querrey/q927/overview,sam-querrey,q927
2018.07.23,2018,7,23,30,30,,,27,1430,20,/en/players/milos-raonic/r975/overview,milos-raonic,r975
2018.07.23,2018,7,23,31,31,,,26,1419,20,/en/players/filip-krajinovic/kb05/overview,filip-krajinovic,kb05
2018.07.23,2018,7,23,32,32,,,19,1399,30,/en/players/stefanos-tsitsipas/te51/overview,stefanos-tsitsipas,te51
2018.07.23,2018,7,23,33,33,,,34,1280,27,/en/players/fernando-verdasco/v306/overview,fernando-verdasco,v306
2018.07.23,2018,7,23,34,34,14,up,28,1235,25,/en/players/steve-johnson/j386/overview,steve-johnson,j386
2018.07.23,2018,7,23,35,35,1,down,22,1220,24,/en/players/karen-khachanov/ke29/overview,karen-khachanov,ke29
2018.07.23,2018,7,23,36,36,,,31,1197,24,/en/players/leonardo-mayer/md56/overview,leonardo-mayer,md56
2018.07.23,2018,7,23,37,37,,,31,1160,21,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65
2018.07.23,2018,7,23,38,38,,,31,1155,28,/en/players/robin-haase/h756/overview,robin-haase,h756
2018.07.23,2018,7,23,39,39,3,up,33,1085,28,/en/players/gilles-simon/sd32/overview,gilles-simon,sd32
2018.07.23,2018,7,23,40,40,1,up,30,1065,29,/en/players/albert-ramos-vinolas/r772/overview,albert-ramos-vinolas,r772
2018.07.23,2018,7,23,41,41,3,up,29,1045,30,/en/players/joao-sousa/sh90/overview,joao-sousa,sh90
2018.07.23,2018,7,23,42,42,3,up,20,1030,24,/en/players/frances-tiafoe/td51/overview,frances-tiafoe,td51
2018.07.23,2018,7,23,43,43,3,up,31,1025,22,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12
2018.07.23,2018,7,23,44,44,4,down,29,1023,25,/en/players/peter-gojowczyk/g967/overview,peter-gojowczyk,g967
2018.07.23,2018,7,23,45,45,2,up,30,1005,33,/en/players/mischa-zverev/z168/overview,mischa-zverev,z168
2018.07.23,2018,7,23,46,46,11,down,20,1000,22,/en/players/andrey-rublev/re44/overview,andrey-rublev,re44
2018.07.23,2018,7,23,47,47,2,up,23,997,28,/en/players/maximilian-marterer/mn13/overview,maximilian-marterer,mn13
2018.07.23,2018,7,23,48,48,2,up,34,996,24,/en/players/andreas-seppi/sa93/overview,andreas-seppi,sa93
2018.07.23,2018,7,23,49,49,2,up,26,982,25,/en/players/marton-fucsovics/f724/overview,marton-fucsovics,f724
2018.07.23,2018,7,23,50,50,2,up,29,966,28,/en/players/john-millman/mh30/overview,john-millman,mh30
2018.07.23,2018,7,23,51,51,2,up,28,945,28,/en/players/jan-lennard-struff/sl28/overview,jan-lennard-struff,sl28
2018.07.23,2018,7,23,52,52,2,up,29,920,28,/en/players/benoit-paire/pd31/overview,benoit-paire,pd31
2018.07.23,2018,7,23,53,53,2,up,26,920,25,/en/players/ryan-harrison/h940/overview,ryan-harrison,h940
2018.07.23,2018,7,23,54,54,2,up,27,918,27,/en/players/tennys-sandgren/sl08/overview,tennys-sandgren,sl08
2018.07.23,2018,7,23,55,55,12,down,30,917,28,/en/players/matthew-ebden/e690/overview,matthew-ebden,e690
2018.07.23,2018,7,23,56,56,2,up,36,911,18,/en/players/julien-benneteau/b747/overview,julien-benneteau,b747
2018.07.23,2018,7,23,57,57,15,up,28,910,28,/en/players/guido-pella/pc11/overview,guido-pella,pc11
2018.07.23,2018,7,23,58,58,1,up,32,905,18,/en/players/tomas-berdych/ba47/overview,tomas-berdych,ba47
2018.07.23,2018,7,23,59,59,1,up,21,900,28,/en/players/jared-donaldson/dc58/overview,jared-donaldson,dc58
2018.07.23,2018,7,23,60,60,3,down,34,898,32,/en/players/malek-jaziri/j267/overview,malek-jaziri,j267
2018.07.23,2018,7,23,61,61,,,22,892,26,/en/players/daniil-medvedev/mm58/overview,daniil-medvedev,mm58
2018.07.23,2018,7,23,62,62,23,down,36,865,20,/en/players/david-ferrer/f401/overview,david-ferrer,f401
2018.07.23,2018,7,23,63,63,3,up,28,850,26,/en/players/dusan-lajovic/l987/overview,dusan-lajovic,l987
