2018.03.05,2018,3,5,1,1,,,36,10060,17,/en/players/roger-federer/f324/overview,roger-federer,f324
2018.03.05,2018,3,5,2,2,,,31,9460,16,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409
2018.03.05,2018,3,5,3,3,,,29,4870,20,/en/players/marin-cilic/c977/overview,marin-cilic,c977
2018.03.05,2018,3,5,4,4,,,26,4635,23,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875
2018.03.05,2018,3,5,5,5,,,20,4540,24,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355
2018.03.05,2018,3,5,6,6,,,24,3810,25,/en/players/dominic-thiem/tb69/overview,dominic-thiem,tb69
2018.03.05,2018,3,5,7,7,,,27,3280,24,/en/players/david-goffin/gb88/overview,david-goffin,gb88
2018.03.05,2018,3,5,8,8,1,up,29,3200,20,/en/players/juan-martin-del-potro/d683/overview,juan-martin-del-potro,d683
2018.03.05,2018,3,5,9,9,1,down,31,3080,23,/en/players/kevin-anderson/a678/overview,kevin-anderson,a678
2018.03.05,2018,3,5,10,10,,,25,2650,22,/en/players/jack-sock/sm25/overview,jack-sock,sm25
2018.03.05,2018,3,5,11,11,1,up,32,2475,16,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,w367
2018.03.05,2018,3,5,12,12,3,up,24,2455,24,/en/players/lucas-pouille/pf39/overview,lucas-pouille,pf39
2018.03.05,2018,3,5,13,13,,,30,2380,14,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643
2018.03.05,2018,3,5,14,14,,,26,2315,25,/en/players/pablo-carreno-busta/cd85/overview,pablo-carreno-busta,cd85
2018.03.05,2018,3,5,15,15,2,up,32,2275,19,/en/players/tomas-berdych/ba47/overview,tomas-berdych,ba47
2018.03.05,2018,3,5,16,16,7,up,29,2255,25,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06
2018.03.05,2018,3,5,17,17,1,up,25,2220,27,/en/players/diego-schwartzman/sm37/overview,diego-schwartzman,sm37
2018.03.05,2018,3,5,18,18,1,up,32,2205,25,/en/players/john-isner/i186/overview,john-isner,i186
2018.03.05,2018,3,5,19,19,1,up,30,2190,24,/en/players/fabio-fognini/f510/overview,fabio-fognini,f510
2018.03.05,2018,3,5,20,20,4,down,22,2125,18,/en/players/nick-kyrgios/ke17/overview,nick-kyrgios,ke17
2018.03.05,2018,3,5,21,21,10,down,30,2095,23,/en/players/sam-querrey/q927/overview,sam-querrey,q927
2018.03.05,2018,3,5,22,22,,,30,1745,30,/en/players/albert-ramos-vinolas/r772/overview,albert-ramos-vinolas,r772
2018.03.05,2018,3,5,23,23,1,up,29,1715,26,/en/players/adrian-mannarino/me82/overview,adrian-mannarino,me82
2018.03.05,2018,3,5,24,24,1,up,23,1642,24,/en/players/kyle-edmund/e831/overview,kyle-edmund,e831
2018.03.05,2018,3,5,25,25,1,up,28,1595,20,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552
2018.03.05,2018,3,5,26,26,3,up,21,1567,22,/en/players/hyeon-chung/ch27/overview,hyeon-chung,ch27
2018.03.05,2018,3,5,27,27,1,up,34,1535,22,/en/players/gilles-muller/ma30/overview,gilles-muller,ma30
2018.03.05,2018,3,5,28,28,6,up,26,1503,26,/en/players/filip-krajinovic/kb05/overview,filip-krajinovic,kb05
2018.03.05,2018,3,5,29,29,8,down,30,1460,14,/en/players/andy-murray/mc10/overview,andy-murray,mc10
2018.03.05,2018,3,5,30,30,,,25,1445,29,/en/players/damir-dzumhur/d923/overview,damir-dzumhur,d923
2018.03.05,2018,3,5,31,31,1,up,20,1433,23,/en/players/andrey-rublev/re44/overview,andrey-rublev,re44
2018.03.05,2018,3,5,32,32,6,up,36,1340,25,/en/players/feliciano-lopez/l397/overview,feliciano-lopez,l397
2018.03.05,2018,3,5,33,33,6,up,35,1325,23,/en/players/david-ferrer/f401/overview,david-ferrer,f401
2018.03.05,2018,3,5,34,34,3,down,32,1310,25,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,c882
2018.03.05,2018,3,5,35,35,1,up,32,1310,17,/en/players/jo-wilfried-tsonga/t786/overview,jo-wilfried-tsonga,t786
2018.03.05,2018,3,5,36,36,1,up,31,1305,22,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628
2018.03.05,2018,3,5,37,37,4,down,34,1290,22,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435
2018.03.05,2018,3,5,38,38,2,up,27,1270,20,/en/players/milos-raonic/r975/overview,milos-raonic,r975
2018.03.05,2018,3,5,39,39,12,down,34,1260,26,/en/players/fernando-verdasco/v306/overview,fernando-verdasco,v306
2018.03.05,2018,3,5,40,40,2,up,29,1240,27,/en/players/yuichi-sugita/se73/overview,yuichi-sugita,se73
2018.03.05,2018,3,5,41,41,,,21,1235,27,/en/players/karen-khachanov/ke29/overview,karen-khachanov,ke29
2018.03.05,2018,3,5,42,42,7,down,31,1220,20,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65
2018.03.05,2018,3,5,43,43,1,up,28,1168,21,/en/players/aljaz-bedene/bh09/overview,aljaz-bedene,bh09
2018.03.05,2018,3,5,44,44,1,up,18,1166,25,/en/players/denis-shapovalov/su55/overview,denis-shapovalov,su55
2018.03.05,2018,3,5,45,45,2,down,30,1085,29,/en/players/robin-haase/h756/overview,robin-haase,h756
2018.03.05,2018,3,5,46,46,,,28,1075,31,/en/players/benoit-paire/pd31/overview,benoit-paire,pd31
2018.03.05,2018,3,5,47,47,2,up,30,1044,23,/en/players/leonardo-mayer/md56/overview,leonardo-mayer,md56
2018.03.05,2018,3,5,48,48,11,up,21,1038,26,/en/players/jared-donaldson/dc58/overview,jared-donaldson,dc58
2018.03.05,2018,3,5,49,49,1,up,21,1026,25,/en/players/borna-coric/cg80/overview,borna-coric,cg80
2018.03.05,2018,3,5,50,50,1,up,28,1016,23,/en/players/peter-gojowczyk/g967/overview,peter-gojowczyk,g967
2018.03.05,2018,3,5,51,51,3,down,29,1001,20,/en/players/alexandr-dolgopolov/d801/overview,alexandr-dolgopolov,d801
2018.03.05,2018,3,5,52,52,5,down,28,975,25,/en/players/steve-johnson/j386/overview,steve-johnson,j386
2018.03.05,2018,3,5,53,53,1,up,30,952,32,/en/players/mischa-zverev/z168/overview,mischa-zverev,z168
2018.03.05,2018,3,5,54,54,6,up,25,945,26,/en/players/ryan-harrison/h940/overview,ryan-harrison,h940
2018.03.05,2018,3,5,55,55,2,down,36,930,31,/en/players/paolo-lorenzi/l503/overview,paolo-lorenzi,l503
2018.03.05,2018,3,5,56,56,,,27,930,31,/en/players/jan-lennard-struff/sl28/overview,jan-lennard-struff,sl28
2018.03.05,2018,3,5,57,57,5,down,22,924,25,/en/players/daniil-medvedev/mm58/overview,daniil-medvedev,mm58
2018.03.05,2018,3,5,58,58,3,down,36,907,18,/en/players/julien-benneteau/b747/overview,julien-benneteau,b747
2018.03.05,2018,3,5,59,59,1,down,26,893,32,/en/players/tennys-sandgren/sl08/overview,tennys-sandgren,sl08
2018.03.05,2018,3,5,60,60,3,down,27,880,24,/en/players/guido-pella/pc11/overview,guido-pella,pc11
2018.03.05,2018,3,5,61,61,12,up,22,872,26,/en/players/nicolas-jarry/j551/overview,nicolas-jarry,j551
