2018.10.15,2018,10,15,1,1,,,32,7660,13,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409
2018.10.15,2018,10,15,2,2,1,up,31,7445,16,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643
2018.10.15,2018,10,15,3,3,1,down,37,6260,17,/en/players/roger-federer/f324/overview,roger-federer,f324
2018.10.15,2018,10,15,4,4,,,30,5860,20,/en/players/juan-martin-del-potro/d683/overview,juan-martin-del-potro,d683
2018.10.15,2018,10,15,5,5,,,21,5025,21,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355
2018.10.15,2018,10,15,6,6,,,30,4185,19,/en/players/marin-cilic/c977/overview,marin-cilic,c977
2018.10.15,2018,10,15,7,7,,,25,3825,25,/en/players/dominic-thiem/tb69/overview,dominic-thiem,tb69
2018.10.15,2018,10,15,8,8,,,32,3775,20,/en/players/kevin-anderson/a678/overview,kevin-anderson,a678
2018.10.15,2018,10,15,9,9,,,27,3440,21,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875
2018.10.15,2018,10,15,10,10,,,33,3290,21,/en/players/john-isner/i186/overview,john-isner,i186
2018.10.15,2018,10,15,11,11,1,up,28,2910,23,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552
2018.10.15,2018,10,15,12,12,1,down,27,2855,22,/en/players/david-goffin/gb88/overview,david-goffin,gb88
2018.10.15,2018,10,15,13,13,6,up,21,2415,21,/en/players/borna-coric/cg80/overview,borna-coric,cg80
2018.10.15,2018,10,15,14,14,1,down,31,2315,24,/en/players/fabio-fognini/f510/overview,fabio-fognini,f510
2018.10.15,2018,10,15,15,15,1,down,23,2125,22,/en/players/kyle-edmund/e831/overview,kyle-edmund,e831
2018.10.15,2018,10,15,16,16,1,down,20,2007,29,/en/players/stefanos-tsitsipas/te51/overview,stefanos-tsitsipas,te51
2018.10.15,2018,10,15,17,17,1,down,26,1940,26,/en/players/diego-schwartzman/sm37/overview,diego-schwartzman,sm37
2018.10.15,2018,10,15,18,18,1,down,26,1850,22,/en/players/jack-sock/sm25/overview,jack-sock,sm25
2018.10.15,2018,10,15,19,19,2,up,26,1838,30,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01
2018.10.15,2018,10,15,20,20,,,27,1810,19,/en/players/milos-raonic/r975/overview,milos-raonic,r975
2018.10.15,2018,10,15,21,21,1,up,22,1797,26,/en/players/daniil-medvedev/mm58/overview,daniil-medvedev,mm58
2018.10.15,2018,10,15,22,22,4,down,24,1780,22,/en/players/lucas-pouille/pf39/overview,lucas-pouille,pf39
2018.10.15,2018,10,15,23,23,,,26,1767,28,/en/players/nikoloz-basilashvili/bg23/overview,nikoloz-basilashvili,bg23
2018.10.15,2018,10,15,24,24,,,27,1750,24,/en/players/pablo-carreno-busta/cd85/overview,pablo-carreno-busta,cd85
2018.10.15,2018,10,15,25,25,3,up,30,1650,24,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06
2018.10.15,2018,10,15,26,26,1,up,22,1640,24,/en/players/karen-khachanov/ke29/overview,karen-khachanov,ke29
2018.10.15,2018,10,15,27,27,1,down,22,1630,24,/en/players/hyeon-chung/ch27/overview,hyeon-chung,ch27
2018.10.15,2018,10,15,28,28,3,down,32,1535,25,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628
2018.10.15,2018,10,15,29,29,1,up,34,1455,27,/en/players/fernando-verdasco/v306/overview,fernando-verdasco,v306
2018.10.15,2018,10,15,30,30,1,down,19,1440,27,/en/players/denis-shapovalov/su55/overview,denis-shapovalov,su55
2018.10.15,2018,10,15,31,31,2,up,19,1308,28,/en/players/alex-de-minaur/dh58/overview,alex-de-minaur,dh58
2018.10.15,2018,10,15,32,32,1,down,33,1265,27,/en/players/gilles-simon/sd32/overview,gilles-simon,sd32
2018.10.15,2018,10,15,33,33,1,up,29,1233,24,/en/players/john-millman/mh30/overview,john-millman,mh30
2018.10.15,2018,10,15,34,34,1,up,26,1222,20,/en/players/filip-krajinovic/kb05/overview,filip-krajinovic,kb05
2018.10.15,2018,10,15,35,35,1,up,34,1215,22,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435
2018.10.15,2018,10,15,36,36,4,down,28,1190,25,/en/players/steve-johnson/j386/overview,steve-johnson,j386
2018.10.15,2018,10,15,37,37,1,up,23,1170,20,/en/players/nick-kyrgios/ke17/overview,nick-kyrgios,ke17
2018.10.15,2018,10,15,38,38,1,down,32,1160,24,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65
2018.10.15,2018,10,15,39,39,,,26,1145,30,/en/players/damir-dzumhur/d923/overview,damir-dzumhur,d923
2018.10.15,2018,10,15,40,40,11,up,30,1134,29,/en/players/matthew-ebden/e690/overview,matthew-ebden,e690
2018.10.15,2018,10,15,41,41,1,up,26,1117,28,/en/players/marton-fucsovics/f724/overview,marton-fucsovics,f724
2018.10.15,2018,10,15,42,42,1,down,31,1110,26,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12
2018.10.15,2018,10,15,43,43,5,up,23,1110,24,/en/players/nicolas-jarry/j551/overview,nicolas-jarry,j551
2018.10.15,2018,10,15,44,44,1,down,29,1062,30,/en/players/joao-sousa/sh90/overview,joao-sousa,sh90
2018.10.15,2018,10,15,45,45,5,down,20,1055,24,/en/players/frances-tiafoe/td51/overview,frances-tiafoe,td51
2018.10.15,2018,10,15,46,46,1,up,34,1051,25,/en/players/andreas-seppi/sa93/overview,andreas-seppi,sa93
2018.10.15,2018,10,15,47,47,2,down,29,1048,19,/en/players/martin-klizan/k966/overview,martin-klizan,k966
2018.10.15,2018,10,15,48,48,4,down,31,1045,28,/en/players/robin-haase/h756/overview,robin-haase,h756
