2019.03.11,2019,3,11,1,1,,,31,10955,18,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643
2019.03.11,2019,3,11,2,2,,,32,8365,14,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409
2019.03.11,2019,3,11,3,3,,,21,6595,20,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355
2019.03.11,2019,3,11,4,4,,,37,4600,17,/en/players/roger-federer/f324/overview,roger-federer,f324
2019.03.11,2019,3,11,5,5,,,30,4585,16,/en/players/juan-martin-del-potro/d683/overview,juan-martin-del-potro,d683
2019.03.11,2019,3,11,6,6,,,32,4295,18,/en/players/kevin-anderson/a678/overview,kevin-anderson,a678
2019.03.11,2019,3,11,7,7,,,29,4190,23,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552
2019.03.11,2019,3,11,8,8,,,25,3800,24,/en/players/dominic-thiem/tb69/overview,dominic-thiem,tb69
2019.03.11,2019,3,11,9,9,,,33,3405,23,/en/players/john-isner/i186/overview,john-isner,i186
2019.03.11,2019,3,11,10,10,,,20,3175,29,/en/players/stefanos-tsitsipas/te51/overview,stefanos-tsitsipas,te51
2019.03.11,2019,3,11,11,11,,,30,3095,18,/en/players/marin-cilic/c977/overview,marin-cilic,c977
2019.03.11,2019,3,11,12,12,,,22,2695,20,/en/players/borna-coric/cg80/overview,borna-coric,cg80
2019.03.11,2019,3,11,13,13,,,22,2675,24,/en/players/karen-khachanov/ke29/overview,karen-khachanov,ke29
2019.03.11,2019,3,11,14,14,,,28,2275,21,/en/players/milos-raonic/r975/overview,milos-raonic,r975
2019.03.11,2019,3,11,15,15,,,23,2230,27,/en/players/daniil-medvedev/mm58/overview,daniil-medvedev,mm58
2019.03.11,2019,3,11,16,16,,,26,2091,30,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01
2019.03.11,2019,3,11,17,17,,,31,1885,25,/en/players/fabio-fognini/f510/overview,fabio-fognini,f510
2019.03.11,2019,3,11,18,18,,,27,1865,29,/en/players/nikoloz-basilashvili/bg23/overview,nikoloz-basilashvili,bg23
2019.03.11,2019,3,11,19,19,,,32,1740,22,/en/players/gael-monfils/mc65/overview,gael-monfils,mc65
2019.03.11,2019,3,11,20,20,,,27,1705,20,/en/players/pablo-carreno-busta/cd85/overview,pablo-carreno-busta,cd85
2019.03.11,2019,3,11,21,21,,,28,1650,22,/en/players/david-goffin/gb88/overview,david-goffin,gb88
2019.03.11,2019,3,11,22,22,,,30,1545,23,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06
2019.03.11,2019,3,11,23,23,,,24,1520,24,/en/players/kyle-edmund/e831/overview,kyle-edmund,e831
2019.03.11,2019,3,11,24,24,,,20,1508,27,/en/players/alex-de-minaur/dh58/overview,alex-de-minaur,dh58
2019.03.11,2019,3,11,25,25,,,19,1485,27,/en/players/denis-shapovalov/su55/overview,denis-shapovalov,su55
2019.03.11,2019,3,11,26,26,,,26,1485,26,/en/players/diego-schwartzman/sm37/overview,diego-schwartzman,sm37
2019.03.11,2019,3,11,27,27,,,32,1340,21,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628
2019.03.11,2019,3,11,28,28,,,27,1310,18,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875
2019.03.11,2019,3,11,29,29,,,34,1305,28,/en/players/gilles-simon/sd32/overview,gilles-simon,sd32
2019.03.11,2019,3,11,30,30,,,25,1265,21,/en/players/lucas-pouille/pf39/overview,lucas-pouille,pf39
2019.03.11,2019,3,11,31,31,,,27,1220,29,/en/players/marton-fucsovics/f724/overview,marton-fucsovics,f724
2019.03.11,2019,3,11,32,32,,,23,1211,25,/en/players/laslo-djere/db63/overview,laslo-djere,db63
2019.03.11,2019,3,11,33,33,,,23,1205,23,/en/players/nick-kyrgios/ke17/overview,nick-kyrgios,ke17
2019.03.11,2019,3,11,34,34,,,28,1205,27,/en/players/guido-pella/pc11/overview,guido-pella,pc11
2019.03.11,2019,3,11,35,35,,,21,1200,24,/en/players/frances-tiafoe/td51/overview,frances-tiafoe,td51
2019.03.11,2019,3,11,36,36,,,35,1200,28,/en/players/fernando-verdasco/v306/overview,fernando-verdasco,v306
2019.03.11,2019,3,11,37,37,,,32,1180,26,/en/players/jeremy-chardy/ca12/overview,jeremy-chardy,ca12
2019.03.11,2019,3,11,38,38,,,29,1170,25,/en/players/steve-johnson/j386/overview,steve-johnson,j386
2019.03.11,2019,3,11,39,39,,,35,1160,24,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435
2019.03.11,2019,3,11,40,40,,,33,1130,18,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,w367
2019.03.11,2019,3,11,41,41,,,29,1107,28,/en/players/joao-sousa/sh90/overview,joao-sousa,sh90
2019.03.11,2019,3,11,42,42,,,29,1091,23,/en/players/john-millman/mh30/overview,john-millman,mh30
2019.03.11,2019,3,11,43,43,,,31,1075,23,/en/players/mikhail-kukushkin/k926/overview,mikhail-kukushkin,k926
2019.03.11,2019,3,11,44,44,,,27,1039,23,/en/players/pierre-hugues-herbert/h996/overview,pierre-hugues-herbert,h996
2019.03.11,2019,3,11,45,45,,,28,1010,27,/en/players/dusan-lajovic/l987/overview,dusan-lajovic,l987
2019.03.11,2019,3,11,46,46,,,21,970,25,/en/players/taylor-fritz/fb98/overview,taylor-fritz,fb98
2019.03.11,2019,3,11,47,47,,,35,960,26,/en/players/andreas-seppi/sa93/overview,andreas-seppi,sa93
2019.03.11,2019,3,11,48,48,,,23,957,23,/en/players/cameron-norrie/n771/overview,cameron-norrie,n771
2019.03.11,2019,3,11,49,49,,,31,956,27,/en/players/matthew-ebden/e690/overview,matthew-ebden,e690
2019.03.11,2019,3,11,50,50,,,29,941,20,/en/players/martin-klizan/k966/overview,martin-klizan,k966
2019.03.11,2019,3,11,51,51,,,31,925,22,/en/players/sam-querrey/q927/overview,sam-querrey,q927
2019.03.11,2019,3,11,52,52,,,30,920,32,/en/players/adrian-mannarino/me82/overview,adrian-mannarino,me82
2019.03.11,2019,3,11,53,53,,,29,920,32,/en/players/radu-albot/a829/overview,radu-albot,a829
2019.03.11,2019,3,11,54,54,,,26,915,29,/en/players/damir-dzumhur/d923/overview,damir-dzumhur,d923
2019.03.11,2019,3,11,55,55,,,28,910,25,/en/players/jan-lennard-struff/sl28/overview,jan-lennard-struff,sl28
2019.03.11,2019,3,11,56,56,,,31,895,26,/en/players/leonardo-mayer/md56/overview,leonardo-mayer,md56
2019.03.11,2019,3,11,57,57,,,22,895,26,/en/players/matteo-berrettini/bk40/overview,matteo-berrettini,bk40
2019.03.11,2019,3,11,58,58,,,18,872,29,/en/players/felix-auger-aliassime/ag37/overview,felix-auger-aliassime,ag37
2019.03.11,2019,3,11,59,59,,,21,858,19,/en/players/reilly-opelka/o522/overview,reilly-opelka,o522
2019.03.11,2019,3,11,60,60,,,35,847,30,/en/players/malek-jaziri/j267/overview,malek-jaziri,j267
2019.03.11,2019,3,11,61,61,,,21,842,29,/en/players/jaume-munar/mu94/overview,jaume-munar,mu94
2019.03.11,2019,3,11,62,62,,,23,833,26,/en/players/mackenzie-mcdonald/mk66/overview,mackenzie-mcdonald,mk66
2019.03.11,2019,3,11,63,63,,,22,820,22,/en/players/hyeon-chung/ch27/overview,hyeon-chung,ch27
2019.03.11,2019,3,11,64,64,,,25,804,26,/en/players/juan-ignacio-londero/lb84/overview,juan-ignacio-londero,lb84
2019.03.11,2019,3,11,65,65,,,26,803,28,/en/players/denis-kudla/kb09/overview,denis-kudla,kb09
2019.03.11,2019,3,11,66,66,,,20,801,31,/en/players/ugo-humbert/hh26/overview,ugo-humbert,hh26
2019.03.11,2019,3,11,67,67,,,22,798,25,/en/players/hubert-hurkacz/hb71/overview,hubert-hurkacz,hb71
2019.03.11,2019,3,11,68,68,,,31,780,28,/en/players/robin-haase/h756/overview,robin-haase,h756
2019.03.11,2019,3,11,69,69,,,29,770,32,/en/players/benoit-paire/pd31/overview,benoit-paire,pd31
2019.03.11,2019,3,11,70,70,,,29,765,21,/en/players/aljaz-bedene/bh09/overview,aljaz-bedene,bh09
2019.03.11,2019,3,11,71,71,,,26,761,26,/en/players/taro-daniel/da81/overview,taro-daniel,da81
2019.03.11,2019,3,11,72,72,,,22,755,23,/en/players/cristian-garin/gd64/overview,cristian-garin,gd64
2019.03.11,2019,3,11,73,73,,,33,751,24,/en/players/pablo-cuevas/c882/overview,pablo-cuevas,c882
2019.03.11,2019,3,11,74,74,,,23,729,23,/en/players/yoshihito-nishioka/n732/overview,yoshihito-nishioka,n732
2019.03.11,2019,3,11,75,75,,,31,726,26,/en/players/mischa-zverev/z168/overview,mischa-zverev,z168
2019.03.11,2019,3,11,76,76,,,28,713,24,/en/players/marius-copil/ca99/overview,marius-copil,ca99
2019.03.11,2019,3,11,77,77,,,24,703,30,/en/players/jordan-thompson/tc61/overview,jordan-thompson,tc61
2019.03.11,2019,3,11,78,78,,,37,700,19,/en/players/feliciano-lopez/l397/overview,feliciano-lopez,l397
2019.03.11,2019,3,11,79,79,,,30,694,15,/en/players/ernests-gulbis/g858/overview,ernests-gulbis,g858
2019.03.11,2019,3,11,80,80,,,28,691,25,/en/players/federico-delbonis/d874/overview,federico-delbonis,d874
2019.03.11,2019,3,11,81,81,,,33,685,17,/en/players/tomas-berdych/ba47/overview,tomas-berdych,ba47
2019.03.11,2019,3,11,82,82,,,26,679,16,/en/players/bernard-tomic/ta46/overview,bernard-tomic,ta46
2019.03.11,2019,3,11,83,83,,,29,665,26,/en/players/thomas-fabbiano/f586/overview,thomas-fabbiano,f586
2019.03.11,2019,3,11,84,84,,,27,663,24,/en/players/tennys-sandgren/sl08/overview,tennys-sandgren,sl08
2019.03.11,2019,3,11,85,85,,,29,640,25,/en/players/peter-gojowczyk/g967/overview,peter-gojowczyk,g967
2019.03.11,2019,3,11,86,86,,,23,640,22,/en/players/nicolas-jarry/j551/overview,nicolas-jarry,j551
2019.03.11,2019,3,11,87,87,,,25,639,27,/en/players/hugo-dellien/da31/overview,hugo-dellien,da31
2019.03.11,2019,3,11,88,88,,,27,638,29,/en/players/guido-andreozzi/a887/overview,guido-andreozzi,a887
2019.03.11,2019,3,11,89,89,,,40,629,24,/en/players/ivo-karlovic/k336/overview,ivo-karlovic,k336
2019.03.11,2019,3,11,90,90,,,28,627,21,/en/players/bradley-klahn/ka98/overview,bradley-klahn,ka98
2019.03.11,2019,3,11,91,91,,,31,625,29,/en/players/albert-ramos-vinolas/r772/overview,albert-ramos-vinolas,r772
2019.03.11,2019,3,11,92,92,,,22,625,29,/en/players/lloyd-harris/hg86/overview,lloyd-harris,hg86
2019.03.11,2019,3,11,93,93,,,33,623,21,/en/players/pablo-andujar/a596/overview,pablo-andujar,a596
2019.03.11,2019,3,11,94,94,,,20,617,25,/en/players/casper-ruud/rh16/overview,casper-ruud,rh16
2019.03.11,2019,3,11,95,95,,,28,606,22,/en/players/ricardas-berankis/be90/overview,ricardas-berankis,be90
2019.03.11,2019,3,11,96,96,,,25,602,21,/en/players/ilya-ivashka/i305/overview,ilya-ivashka,i305
2019.03.11,2019,3,11,97,97,,,29,601,22,/en/players/prajnesh-gunneswaran/ga94/overview,prajnesh-gunneswaran,ga94
